fnlwgt,sum
385452,40
277746,40
113099,40
177625,40
77370,40
249332,40
326283,40
351576,50
192684,38
379885,40
179985,40
258819,40
130356,48
107850,40
229531,60
40666,265
285020,80
231948,64
54507,40
200641,40
310085,80
181096,20
152652,140
196554,35
106118,70
379768,40
230408,20
249860,10
217210,40
227392,60
204085,25
244771,60
194951,55
56402,30
293063,40
177380,29
32779,12
206521,100
441210,40
182013,40
360527,85
352768,40
251196,20
201603,70
74538,25
12285,20
213643,40
44738,40
199609,40
72594,55
286960,40
179186,90
43738,80
171159,30
35576,168
202452,43
171344,36
387568,10
215990,199
176319,78
49179,35
232653,40
43910,30
551962,50
239529,35
369463,40
292019,20
210424,40
309124,40
31362,20
202937,120
248249,50
176253,40
267663,40
189498,95
133876,40
277720,35
188669,25
119558,50
110663,35
113464,75
66634,106
328561,20
145011,40
317761,40
668362,40
58108,50
246891,342
79539,40
337378,40
195554,89
26254,40
163620,84
168601,30
185497,70
216479,64
208165,50
77132,55
215891,10
174924,88
230568,40
190942,30
117555,60
155862,65
131552,40
105444,89
255647,25
97490,40
200863,40
100252,70
169031,80
162988,25
114798,38
99604,24
688355,40
283796,30
327901,40
170182,40
407672,80
135567,60
212522,40
111415,170
177665,35
145160,181
82497,58
175290,32
224953,40
159032,40
168203,40
48610,45
49325,80
363405,90
99156,135
166481,40
261504,40
43701,20
57665,40
85389,40
126094,77
98605,20
30039,40
349066,40
100029,145
370727,40
185019,40
188260,16
106255,80
148316,40
296892,40
81054,25
158784,40
38611,23
121074,99
202720,75
137629,80
520078,60
427781,40
48271,40
196332,40
326886,125
161631,40
192964,65
79372,40
53158,40
219962,80
117927,40
70076,40
185384,25
188293,40
113364,468
198202,54
323726,40
210464,113
194197,40
114059,105
251675,90
210562,151
49626,83
313038,40
281647,90
123382,75
239539,120
248344,80
41090,60
122575,60
298215,145
178142,40
218085,50
198341,95
30673,229
119409,40
156292,40
426836,40
283676,140
92792,35
281704,35
698363,40
37023,78
200426,56
242150,88
182128,50
59083,170
345493,55
175643,65
117865,90
128848,40
269527,40
257781,30
180455,8
208506,28
325792,40
163689,16
299153,15
306233,40
46406,36
33417,50
32550,40
335665,24
162298,110
168740,30
96130,40
171050,9
127190,15
257764,40
262841,50
201393,40
231725,40
500720,40
335533,20
293828,40
198606,16
185251,40
209137,40
267945,56
203910,17
208431,32
174666,80
659504,45
40808,43
174921,80
61885,327
212437,48
332727,100
241056,46
47151,56
279968,62
357943,40
316119,8
191324,25
379198,40
250733,46
117162,56
138352,30
188612,123
182470,25
172960,70
208330,51
278322,165
24364,30
38848,40
162034,170
215948,40
205296,50
180212,40
231741,3
183355,80
220284,40
421412,45
341227,20
39844,50
218995,42
102686,20
167692,20
118462,43
187248,40
39110,8
307555,60
150693,42
283806,75
170458,20
254114,40
159537,40
147251,36
83812,60
52028,85
73009,15
214617,46
152810,290
191129,105
343553,40
318450,80
109282,112
107165,18
215384,95
57423,48
226733,40
242460,90
263338,80
173736,191
101590,20
170877,48
30559,40
22463,80
189346,183
262208,30
143664,40
74977,40
111502,40
217414,55
282066,45
349190,20
210064,40
384651,40
189710,45
115858,40
24967,47
270142,60
283637,40
300584,40
31801,60
404416,40
132243,5
101603,40
142210,25
254797,40
185846,175
205440,40
186009,138
212048,30
184466,93
119101,108
110714,37
54440,30
75065,60
237272,30
114760,20
125932,40
404547,30
123273,96
156257,60
205004,26
94401,40
244315,40
130078,45
90692,80
119655,12
77873,30
309098,40
88215,40
327462,40
140242,20
63526,92
42924,145
183248,40
721161,40
34110,44
277657,24
53930,40
253583,40
105252,155
40135,70
48347,80
106890,40
117295,90
225053,95
91959,91
140365,55
142977,65
337064,40
249368,70
174912,40
202117,34
116138,111
174597,40
248739,53
156003,80
183384,40
27856,48
39092,50
33616,60
484024,40
93806,55
36243,40
176602,40
267989,135
85548,58
96779,40
143540,40
168496,60
313321,40
737315,40
348854,27
144949,370
172496,135
215175,60
90273,40
365049,40
116360,35
148187,40
206553,40
216814,40
56645,40
292353,40
219441,35
160808,88
176681,20
183751,65
261929,104
183404,8
268797,17
115161,30
672412,40
206671,90
249609,8
35015,99
224277,40
287008,90
99502,40
263982,40
24694,40
45912,40
190406,36
196467,35
32552,52
542265,40
114520,40
154835,80
32604,40
135839,34
174419,70
533147,30
367237,40
188195,40
23940,40
238162,95
87076,40
206063,45
147430,40
23776,40
52953,78
368825,60
41718,35
245307,48
332465,35
343190,55
100764,45
208391,40
217296,57
95540,40
177550,14
78602,60
291665,24
370183,40
192052,40
178506,80
141663,55
219266,126
119704,115
258752,60
37380,78
177974,110
97723,243
172475,85
32239,40
200734,120
218062,40
145886,130
103649,80
99894,120
248694,60
361842,40
174711,32
121634,40
65706,78
106900,352
288353,80
170091,51
168337,88
296991,40
504951,50
220426,40
343121,36
240504,195
250818,40
261319,40
121424,55
195835,225
140399,30
188736,20
267843,35
334427,36
295520,25
201105,85
202202,40
70697,25
79691,40
236323,40
225165,150
142579,50
74040,40
122850,36
308861,40
95985,10
221532,170
275236,40
186954,20
561489,50
254167,35
169815,90
89598,60
263637,40
199847,60
176727,40
333651,112
237943,295
30713,30
173427,40
180271,65
327120,85
103110,90
436006,40
73585,175
95299,40
45937,80
201410,125
446559,50
90245,5
79190,35
29662,85
242968,40
131584,100
267652,40
179436,55
206983,60
183542,32
144872,40
497253,40
216811,112
140426,75
160815,40
113635,100
101283,75
302422,136
216508,55
166339,40
105728,28
216475,43
31290,40
92093,20
244122,1
147921,86
353824,197
153891,50
63918,40
220690,80
183885,30
520586,39
136985,75
142712,280
85690,30
312692,12
135315,32
24728,48
412156,80
197904,35
187493,40
166210,155
196227,40
166855,10
265638,40
276624,40
200068,35
149419,50
97778,80
498216,40
512103,40
151386,40
55191,85
1484705,25
91709,45
164964,40
186993,40
46400,56
186256,40
391349,80
30271,30
185582,43
294936,90
187292,40
205903,40
182342,215
51048,95
128736,80
307496,39
178983,150
353524,40
26716,80
204816,185
298225,130
211731,40
170287,80
298717,40
133655,40
40915,65
157562,80
285885,40
262352,32
180624,30
320277,80
206823,50
103260,65
303187,40
146919,125
105273,40
162882,35
180062,60
299635,145
68678,40
146653,20
229636,45
113434,40
190027,148
287190,35
123584,75
207817,32
257910,110
407425,40
115360,40
317175,105
182378,90
115813,57
174543,40
183891,40
161944,38
55636,40
99893,40
155106,288
29984,40
276229,78
96851,25
344275,114
239284,40
387335,9
99203,80
97449,48
138192,125
35136,40
97934,40
181824,35
208978,16
341471,4
258862,45
219987,13
415520,20
289403,75
119170,85
141558,60
266639,40
98837,40
209906,35
122127,40
98061,90
215504,95
96185,32
65547,40
295067,45
85218,24
237386,42
166107,40
133758,50
110610,50
262552,7
169631,83
123785,75
209482,45
142169,40
338270,40
54709,46
96178,40
49884,50
133569,40
515712,40
152307,165
409604,40
238305,12
389713,120
173370,30
223811,120
518030,40
126368,50
45546,16
201112,135
62026,40
273403,50
108317,40
137547,120
205894,40
254767,50
313986,120
90915,95
68021,30
121319,80
177147,145
234537,100
153048,35
255849,40
178207,35
293399,40
39386,99
35824,80
233724,38
347934,65
254817,80
140673,40
169604,40
168191,185
72887,161
288519,40
165513,40
64448,40
97231,1
319122,85
289039,40
318452,60
270887,65
185369,30
321117,40
232242,40
339142,40
175897,20
57424,95
189574,30
87329,48
138765,60
49715,40
222993,174
158963,40
68781,75
229613,40
188236,160
206903,90
143538,40
191429,65
123959,35
200802,40
326156,80
50356,90
200471,380
167955,40
287737,80
247111,40
174603,45
98077,42
280440,45
152182,31
27166,40
312477,120
47932,40
169605,36
139770,92
46442,85
93639,43
138970,45
134378,50
263431,40
295010,100
293579,20
168524,75
73309,55
352806,40
108001,15
189950,55
179579,170
133449,26
410980,10
157273,15
49298,90
257796,40
76996,38
229700,40
81534,159
191722,54
167848,40
282964,80
79830,40
154373,75
170653,40
277471,40
107597,30
72630,100
193290,20
204648,40
131298,108
160972,50
232139,40
90730,40
283033,40
203034,50
117789,270
366900,40
255559,80
19214,40
57322,40
124052,120
29261,130
47462,35
83880,40
411862,30
196044,60
137476,35
101656,40
307638,40
348521,99
110371,90
259643,40
184889,20
102510,99
150031,40
268358,40
324655,40
427382,50
192644,75
162923,60
233786,20
428405,40
164876,20
187551,20
168195,100
199029,55
120190,45
260543,1
398988,120
204527,150
187983,120
213002,86
29819,50
108496,85
113868,20
345405,40
162758,56
207982,40
70657,35
278115,12
390157,40
163258,40
149646,20
269045,40
321327,45
332355,130
243631,195
321880,15
230789,22
329925,30
343957,50
249957,80
333119,40
63665,15
100722,5
182395,45
70985,80
52465,40
129155,40
148953,50
450920,40
68991,40
136873,50
207513,90
239865,85
139180,45
1125613,40
168340,40
217194,30
198087,30
344719,4
36425,75
117109,51
53245,92
112706,40
161765,57
183618,40
270985,50
109462,40
270421,50
185528,35
129764,40
89325,45
272896,40
110554,75
207392,12
76417,92
129432,40
247187,40
202168,60
144784,40
231141,40
203015,40
78649,40
179048,95
213921,40
176244,40
252187,40
89477,14
126622,40
150324,170
146834,105
114955,40
204304,50
141420,70
272209,99
271936,35
183425,40
149650,128
357949,16
227325,40
57413,15
46699,40
52645,40
237432,40
214807,37
290609,40
226696,165
134787,40
195555,40
162249,30
256141,40
239708,105
117477,76
93655,40
261677,40
117095,40
208809,40
247115,35
39432,40
102442,45
383493,160
191357,40
56201,40
214068,50
220148,50
251073,50
99065,79
217962,80
379118,69
462890,50
108386,80
152696,30
243904,40
235646,160
102766,40
196482,40
166461,66
211751,40
245302,40
383365,70
374253,55
223613,30
30602,40
445824,50
83756,50
322013,40
170772,50
237051,25
410543,40
82889,16
86786,40
182028,75
162096,45
205235,60
172906,40
182715,40
215039,13
207157,40
181307,228
115305,40
24046,40
212600,40
103153,40
30656,20
185099,213
329793,45
20809,75
457402,25
406811,80
184831,80
140886,40
126950,100
745817,15
236913,45
235847,90
48189,75
171015,110
196061,33
249948,34
115085,50
171461,20
107909,40
732569,40
413557,72
199227,160
198681,70
340476,35
200593,90
246974,120
150061,60
360393,50
59924,40
107236,80
218039,40
197114,74
205860,80
243178,88
186117,101
263871,58
59944,40
36440,105
212041,100
152035,160
190660,40
201022,50
102182,30
167396,40
115745,40
195733,30
172246,60
119904,135
336891,40
421065,48
282913,40
74500,40
98611,3
164507,40
199688,190
549430,40
89299,16
166517,40
321959,40
213154,40
391016,70
117760,40
235431,40
117319,40
108140,330
179813,10
194260,35
117509,40
111829,40
109938,40
370509,50
50880,40
284120,40
104525,40
205865,73
102180,90
95634,45
146042,150
178421,20
174695,25
72791,40
107327,40
129100,60
201145,65
505438,30
76773,40
186809,30
213341,40
308709,48
130040,40
111900,110
104232,10
201310,40
102606,80
189203,205
349633,50
159472,40
129263,100
163393,20
281852,80
59184,45
390472,40
189922,90
163039,60
236040,40
105614,100
275094,65
424719,40
260761,120
346871,46
207202,226
208180,64
303431,40
330087,140
151150,27
425627,40
265535,50
80174,50
147989,257
80312,40
138513,40
143542,40
245062,40
213378,33
311255,40
166018,40
57758,128
223789,45
139452,16
440969,64
358056,40
187589,40
205047,40
31166,30
266337,80
218899,60
143385,120
239450,40
275943,80
39352,48
229983,30
292583,30
98695,20
228786,24
149865,60
100462,60
124187,192
83064,190
146551,54
303565,40
292175,45
259496,60
377725,40
144586,80
159782,45
349221,35
168656,35
403468,90
213024,70
278139,40
179488,175
183893,40
243923,80
125487,40
276153,40
175738,45
46807,80
240143,30
44000,50
215323,35
430005,50
25249,40
270544,30
34104,133
80771,80
245628,75
131473,20
64112,90
174645,92
338316,40
27067,40
50791,60
277144,60
99935,50
309311,40
270565,60
266080,35
144084,80
201680,175
133985,40
141029,40
220585,225
415578,40
35429,100
44791,40
269687,40
265576,50
102343,72
141028,30
147200,40
31251,77
110563,40
225605,68
197038,150
48703,30
196773,30
128382,45
346253,35
455995,110
46496,5
117217,45
308237,40
187376,60
378322,90
178960,40
317078,40
43269,50
116797,50
349368,110
65027,43
127749,50
182609,75
240441,40
194905,86
176162,110
182246,85
224563,40
220001,50
35034,21
49218,40
274528,110
154728,80
315728,75
206215,40
213354,70
343447,40
130779,40
513416,10
190747,80
56483,77
172368,20
234919,40
171637,40
216361,16
199884,45
272185,33
156743,76
126399,32
67053,40
425528,70
159548,78
235108,40
247651,56
276310,40
130840,60
88781,40
108594,40
192208,77
237819,90
182217,75
274103,10
133602,40
148266,6
99335,50
654141,32
182540,40
167405,40
267556,104
175412,55
268183,105
164379,35
153151,40
167261,40
297380,40
152742,40
244605,130
51290,90
179720,30
48343,170
78170,42
332008,37
27678,60
121942,40
42017,40
135465,50
151866,20
37546,115
107433,50
207113,40
269417,50
108183,40
137229,45
129640,40
104896,20
58913,42
266189,42
142444,100
196123,120
357029,20
160303,40
150817,20
85815,60
261899,44
136823,62
755858,70
133935,40
66356,130
118429,50
108859,40
225823,100
24723,45
93272,100
60229,40
192768,40
297544,40
179951,110
38232,50
193061,60
216042,72
240374,40
43712,185
136862,40
420691,40
171199,80
52596,48
217342,5
201682,75
153931,40
101593,354
104118,40
33266,40
434467,90
363677,30
145463,15
419721,40
257302,38
480861,45
344858,20
250201,102
262684,45
235722,60
